Word,length,FREQcount,Zipf-value,Cost,Rounded
toughing,8,1,1.592864138,7,2
toughly,7,1,1.592864138,7,2
toughness,9,14,2.467925401,7,2
toughs,6,2,1.768955397,7,2
tought,6,16,2.522283064,6,3
toughy,6,1,1.592864138,7,2
toup,4,1,1.592864138,7,2
toupee,6,64,3.104747499,6,3
toupees,7,2,1.768955397,7,2
tour,4,1571,4.488286684,5,4
toured,6,46,2.963932,6,3
tourette,8,49,2.990804146,6,3
touring,7,77,3.183928745,6,3
tourism,7,33,2.823313059,6,3
tourist,7,237,3.668411099,5,4
tourists,8,276,3.734313911,5,4
touristy,8,6,2.136932182,7,2
tournament,10,464,3.959287095,5,4
tournaments,11,35,2.848136643,6,3
tournedos,9,1,1.592864138,7,2
tournel,7,1,1.592864138,7,2
tourneur,8,1,1.592864138,7,2
tourney,7,7,2.194924129,7,2
tourniquet,10,50,2.999404318,6,3
tourniquets,11,2,1.768955397,7,2
tours,5,132,3.415685783,6,3
touse,5,1,1.592864138,7,2
tousled,7,5,2.069985393,7,2
tout,4,55,3.040022169,6,3
touted,6,6,2.136932182,7,2
touting,7,6,2.136932182,7,2
touts,5,3,1.893894133,7,2
tov,3,119,3.371015388,6,3
tovar,5,2,1.768955397,7,2
tovarich,8,2,1.768955397,7,2
tovarisch,9,3,1.893894133,7,2
tovarish,8,1,1.592864138,7,2
tow,3,295,3.763125853,5,4
toward,6,1169,4.360020004,5,4
towards,7,1399,4.437962178,5,4
towed,5,65,3.111378078,6,3
towel,5,722,4.150972439,5,4
towelette,9,4,1.990804146,7,2
towelettes,10,4,1.990804146,7,2
toweling,8,2,1.768955397,7,2
towels,6,484,3.977575881,5,4
tower,5,1165,4.358532693,5,4
towered,7,5,2.069985393,7,2
towering,8,32,2.810348082,6,3
towerless,9,1,1.592864138,7,2
towers,6,275,3.732743224,5,4
towhead,7,1,1.592864138,7,2
towheaded,9,3,1.893894133,7,2
towheads,8,1,1.592864138,7,2
towing,6,48,2.982030222,6,3
towkay,6,17,2.547106647,6,3
towline,7,12,2.405777494,7,2
town,4,12644,5.393752976,4,5
townfolk,8,1,1.592864138,7,2
townhouse,9,38,2.882898749,6,3
townie,6,17,2.547106647,6,3
townies,7,1,1.592864138,7,2
towns,5,291,3.757216994,5,4
townsfolk,9,20,2.614053437,6,3
township,8,25,2.70680749,6,3
townships,9,5,2.069985393,7,2
townsman,8,3,1.893894133,7,2
townsmen,8,4,1.990804146,7,2
townspeople,11,55,3.040022169,6,3
townswoman,10,1,1.592864138,7,2
towpath,7,1,1.592864138,7,2
towser,6,12,2.405777494,7,2
towson,6,1,1.592864138,7,2
tox,3,144,3.453202144,6,3
toxemia,7,3,1.893894133,7,2
toxic,5,250,3.691507864,5,4
toxicities,10,1,1.592864138,7,2
toxicity,8,24,2.689774151,6,3
toxicological,13,2,1.768955397,7,2
toxicologist,12,1,1.592864138,7,2
toxicologists,13,2,1.768955397,7,2
toxicology,10,53,3.024227902,6,3
toxify,6,2,1.768955397,7,2
toxin,5,46,2.963932,6,3
toxins,6,52,3.016110012,6,3
toxology,8,1,1.592864138,7,2
toy,3,859,4.226332593,5,4
toyed,5,22,2.653561978,6,3
toying,6,57,3.055262136,6,3
toyland,7,3,1.893894133,7,2
toymaker,8,45,2.954591974,6,3
toyo,4,1,1.592864138,7,2
toyota,6,75,3.172647734,6,3
toys,4,674,4.121137915,5,4
toytown,7,1,1.592864138,7,2
tp,2,12,2.405777494,7,2
tps,3,1,1.592864138,7,2
tr,2,26,2.723197906,6,3
tra,3,13,2.437962178,7,2
trabecula,9,1,1.592864138,7,2
trabuco,7,2,1.768955397,7,2
trace,5,989,4.287469337,5,4
traceable,9,24,2.689774151,6,3
traced,6,220,3.636226416,5,4
tracer,6,86,3.231353395,6,3
tracers,7,12,2.405777494,7,2
tracery,7,1,1.592864138,7,2
traces,6,257,3.703453848,5,4
trachea,7,35,2.848136643,6,3
tracheal,8,13,2.437962178,7,2
tracheostomy,12,3,1.893894133,7,2
tracheotomies,13,2,1.768955397,7,2
tracheotomy,11,19,2.592864138,6,3
trachoma,8,2,1.768955397,7,2
tracing,7,86,3.231353395,6,3
tracings,8,5,2.069985393,7,2
track,5,2843,4.745763734,4,5
tracked,7,250,3.691507864,5,4
tracker,7,83,3.216113428,6,3
trackers,8,15,2.495954125,7,2
tracking,8,672,4.119849206,5,4
trackless,9,9,2.291834142,7,2
tracks,6,854,4.223800257,5,4
trackside,9,1,1.592864138,7,2
tracksuit,9,4,1.990804146,7,2
tracksuits,10,1,1.592864138,7,2
tract,5,73,3.161065862,6,3
tractable,9,1,1.592864138,7,2
traction,8,96,3.278605876,6,3
tractor,7,190,3.572867509,5,4
tractors,8,30,2.783195836,6,3
tracts,6,8,2.246076652,7,2
trad,4,28,2.75423214,6,3
trade,5,1795,4.546140474,4,5
tradecraft,10,2,1.768955397,7,2
traded,6,222,3.640139005,5,4
trademark,9,75,3.172647734,6,3
trademarked,11,2,1.768955397,7,2
trademarks,10,7,2.194924129,7,2
tradeoff,8,8,2.246076652,7,2
tradeoffs,9,1,1.592864138,7,2
trader,6,80,3.200319161,6,3
traders,7,33,2.823313059,6,3
trades,6,64,3.104747499,6,3
tradesman,9,6,2.136932182,7,2
tradesmen,9,5,2.069985393,7,2
tradespeople,12,2,1.768955397,7,2
trading,7,305,3.777555569,5,4
tradings,8,1,1.592864138,7,2
tradition,9,697,4.135689565,5,4
traditional,11,415,3.910927473,5,4
traditionalism,14,2,1.768955397,7,2
traditionalist,14,14,2.467925401,7,2
traditionalists,15,2,1.768955397,7,2
traditionally,13,47,2.97307538,6,3
traditions,10,105,3.317140007,6,3
traduced,8,1,1.592864138,7,2
traduction,10,36,2.860035866,6,3
traffic,7,1454,4.454697135,5,4
trafficked,10,1,1.592864138,7,2
trafficker,10,8,2.246076652,7,2
traffickers,11,2,1.768955397,7,2
trafficking,11,53,3.024227902,6,3
traffics,8,6,2.136932182,7,2
tragedian,9,2,1.768955397,7,2
tragedians,10,1,1.592864138,7,2
tragedies,9,50,2.999404318,6,3
tragedy,7,723,4.151572708,5,4
tragic,6,624,4.087714159,5,4
tragical,8,3,1.893894133,7,2
tragically,10,68,3.130683233,6,3
tragicomedy,11,1,1.592864138,7,2
trail,5,979,4.283060218,5,4
trailblazer,11,3,1.893894133,7,2
trailblazers,12,2,1.768955397,7,2
trailbreaker,12,1,1.592864138,7,2
trailed,7,28,2.75423214,6,3
trailer,7,579,4.055262136,5,4
trailers,8,28,2.75423214,6,3
trailing,8,80,3.200319161,6,3
trails,6,108,3.32926064,6,3
train,5,4848,4.977486326,4,5
trained,7,962,4.275460429,5,4
trainee,7,68,3.130683233,6,3
trainees,8,22,2.653561978,6,3
trainer,7,284,3.746679002,5,4
trainers,8,29,2.768955397,6,3
training,8,1792,4.545414432,4,5
trainings,9,4,1.990804146,7,2
trainload,9,6,2.136932182,7,2
trainloads,10,1,1.592864138,7,2
trainman,8,7,2.194924129,7,2
trains,6,416,3.911970197,5,4
trainspotting,13,1,1.592864138,7,2
traipse,7,14,2.467925401,7,2
traipsed,8,1,1.592864138,7,2
traipses,8,1,1.592864138,7,2
traipsing,9,28,2.75423214,6,3
trait,5,55,3.040022169,6,3
traitor,7,540,4.025031407,5,4
traitoress,10,1,1.592864138,7,2
traitorous,10,24,2.689774151,6,3
traitorously,12,1,1.592864138,7,2
traitors,8,115,3.356292131,6,3
traitress,9,1,1.592864138,7,2
traits,6,58,3.062686154,6,3
trajectories,12,7,2.194924129,7,2
trajectory,10,94,3.269557747,6,3
tralatitious,12,1,1.592864138,7,2
tram,4,70,3.143092491,6,3
tramell,7,21,2.634256823,6,3
tramline,8,1,1.592864138,7,2
trammel,7,10,2.333226827,7,2
tramp,5,423,3.919199999,5,4
tramped,7,4,1.990804146,7,2
tramping,8,11,2.371015388,7,2
trample,7,41,2.915083433,6,3
trampled,8,64,3.104747499,6,3
tramples,8,1,1.592864138,7,2
trampling,9,17,2.547106647,6,3
trampoline,10,34,2.835902186,6,3
trampolines,11,1,1.592864138,7,2
tramps,6,75,3.172647734,6,3
trams,5,7,2.194924129,7,2
tramway,7,2,1.768955397,7,2
tramways,8,1,1.592864138,7,2
trance,6,268,3.721586422,5,4
trancelike,10,2,1.768955397,7,2
trances,7,9,2.291834142,7,2
trancing,8,3,1.893894133,7,2
trannie,7,3,1.893894133,7,2
tranquil,8,42,2.925302598,6,3
tranquility,11,37,2.871617739,6,3
tranquilize,11,7,2.194924129,7,2
tranquilized,12,6,2.136932182,7,2
tranquilizer,12,92,3.260317091,6,3
tranquilizers,13,45,2.954591974,6,3
tranquillise,12,2,1.768955397,7,2
tranquillised,13,1,1.592864138,7,2
tranquilliser,13,16,2.522283064,6,3
tranquillisers,14,5,2.069985393,7,2
tranquillising,14,1,1.592864138,7,2
tranquillity,12,15,2.495954125,7,2
tranquillize,12,1,1.592864138,7,2
tranquillizer,13,10,2.333226827,7,2
tranquillizers,14,6,2.136932182,7,2
trans,5,60,3.077163977,6,3
transact,8,11,2.371015388,7,2
transacted,10,9,2.291834142,7,2
transacting,11,2,1.768955397,7,2
transaction,11,150,3.470811089,6,3
transactional,13,1,1.592864138,7,2
transactions,12,56,3.047708998,6,3
transatlantic,13,32,2.810348082,6,3
transaxle,9,2,1.768955397,7,2
transceiver,11,49,2.990804146,6,3
transceivers,12,2,1.768955397,7,2
transcend,9,24,2.689774151,6,3
transcendant,12,1,1.592864138,7,2
transcended,11,9,2.291834142,7,2
transcendence,13,5,2.069985393,7,2
transcendent,12,21,2.634256823,6,3
transcendental,14,7,2.194924129,7,2
transcendentalism,17,2,1.768955397,7,2
transcendentalist,17,1,1.592864138,7,2
transcendentalists,18,1,1.592864138,7,2
transcending,12,4,1.990804146,7,2
transcends,10,23,2.672045384,6,3
transconductance,16,1,1.592864138,7,2
transcontinental,16,16,2.522283064,6,3
transcribe,10,6,2.136932182,7,2
transcribed,11,14,2.467925401,7,2
transcriber,11,3,1.893894133,7,2
transcribing,12,6,2.136932182,7,2
transcript,10,705,4.140638843,5,4
transcription,13,33,2.823313059,6,3
transcriptions,14,2,1.768955397,7,2
transcripts,11,78,3.189461233,6,3
transcutaneous,14,1,1.592864138,7,2
transducer,10,10,2.333226827,7,2
transducers,11,2,1.768955397,7,2
transect,8,4,1.990804146,7,2
transected,10,10,2.333226827,7,2
transection,11,4,1.990804146,7,2
transept,8,1,1.592864138,7,2
transfer,8,1048,4.31260963,5,4
transferable,12,4,1.990804146,7,2
transferal,10,1,1.592864138,7,2
transference,12,44,2.945046656,6,3
transferral,11,1,1.592864138,7,2
transferred,11,599,4.069985393,5,4
transferring,12,120,3.374619512,6,3
transfers,9,64,3.104747499,6,3
transfiguration,15,1,1.592864138,7,2
transfigured,12,3,1.893894133,7,2
transfixed,10,2,1.768955397,7,2
transform,9,112,3.344912586,6,3
transformation,14,101,3.300434314,6,3
transformational,16,1,1.592864138,7,2
transformations,15,8,2.246076652,7,2
transformative,14,1,1.592864138,7,2
transformed,11,101,3.300434314,6,3
transformer,11,27,2.738992173,6,3
transformers,12,26,2.723197906,6,3
transforming,12,30,2.783195836,6,3
transforms,10,21,2.634256823,6,3
transfuse,9,15,2.495954125,7,2
transfused,10,1,1.592864138,7,2
transfuser,10,2,1.768955397,7,2
transfusion,11,78,3.189461233,6,3
transfusions,12,27,2.738992173,6,3
transgender,11,4,1.990804146,7,2
transgendered,13,3,1.893894133,7,2
transgenders,12,2,1.768955397,7,2
transgenic,10,4,1.990804146,7,2
transgress,10,7,2.194924129,7,2
transgressed,12,5,2.069985393,7,2
transgression,13,25,2.70680749,6,3
transgressions,14,16,2.522283064,6,3
transgressive,13,2,1.768955397,7,2
transgressor,12,4,1.990804146,7,2
transgressors,13,5,2.069985393,7,2
transience,10,2,1.768955397,7,2
transient,9,52,3.016110012,6,3
transients,10,13,2.437962178,7,2
transillumination,17,1,1.592864138,7,2
transilluminator,16,4,1.990804146,7,2
transistor,10,30,2.783195836,6,3
transistorised,14,2,1.768955397,7,2
transistors,11,10,2.333226827,7,2
transit,7,162,3.504021747,5,4
transited,9,3,1.893894133,7,2
transiting,10,4,1.990804146,7,2
transition,10,159,3.495954125,6,3
transitional,12,23,2.672045384,6,3
transitioned,12,3,1.893894133,7,2
transitioning,13,1,1.592864138,7,2
transitions,11,10,2.333226827,7,2
transitive,10,6,2.136932182,7,2
transitory,10,12,2.405777494,7,2
transits,8,2,1.768955397,7,2
translatable,12,1,1.592864138,7,2
translate,9,246,3.684531095,5,4
translated,10,127,3.399044112,6,3
translates,10,74,3.166895406,6,3
translating,11,67,3.124343055,6,3
translation,11,239,3.672045384,5,4
translations,12,22,2.653561978,6,3
translator,10,115,3.356292131,6,3
translators,11,13,2.437962178,7,2
translucence,12,1,1.592864138,7,2
translucent,11,13,2.437962178,7,2
translunar,10,1,1.592864138,7,2
transmembrane,13,1,1.592864138,7,2
transmigration,14,4,1.990804146,7,2
transmission,12,435,3.931320631,5,4
transmissions,13,83,3.216113428,6,3
transmit,8,146,3.459151477,6,3
transmits,9,21,2.634256823,6,3
transmittable,13,2,1.768955397,7,2
transmitted,11,102,3.304671367,6,3
transmitter,11,205,3.605701363,5,4
transmitters,12,36,2.860035866,6,3
transmitting,12,99,3.291834142,6,3
transmogrification,18,3,1.893894133,7,2
transmogrifies,14,1,1.592864138,7,2
transmogrifying,15,1,1.592864138,7,2
transmural,10,1,1.592864138,7,2
transmutate,11,1,1.592864138,7,2
transmutation,13,1,1.592864138,7,2
transmutations,14,2,1.768955397,7,2
transmute,9,3,1.893894133,7,2
transmuted,10,1,1.592864138,7,2
transmutes,10,1,1.592864138,7,2
transmuting,11,1,1.592864138,7,2
transnational,13,4,1.990804146,7,2
transoceanic,12,2,1.768955397,7,2
transom,7,6,2.136932182,7,2
transorbital,12,2,1.768955397,7,2
transpacific,12,2,1.768955397,7,2
transparencies,14,2,1.768955397,7,2
transparency,12,5,2.069985393,7,2
transparent,11,92,3.260317091,6,3
transparently,13,4,1.990804146,7,2
transpersonal,13,2,1.768955397,7,2
transpire,9,5,2.069985393,7,2
transpired,10,21,2.634256823,6,3
transpires,10,4,1.990804146,7,2
transpiring,11,2,1.768955397,7,2
transplant,10,260,3.708474649,5,4
transplantation,15,8,2.246076652,7,2
transplanted,12,14,2.467925401,7,2
transplanting,13,3,1.893894133,7,2
transplants,11,46,2.963932,6,3
transplendent,13,1,1.592864138,7,2
transponder,11,71,3.149166639,6,3
transponders,12,6,2.136932182,7,2
transport,9,571,4.049230171,5,4
transportable,13,2,1.768955397,7,2
transportal,11,1,1.592864138,7,2
transportation,14,283,3.745152482,5,4
transported,11,105,3.317140007,6,3
transporter,11,82,3.210912235,6,3
transporters,12,12,2.405777494,7,2
transporting,12,75,3.172647734,6,3
transports,10,43,2.935286819,6,3
transpose,9,4,1.990804146,7,2
transposed,10,6,2.136932182,7,2
transposition,13,5,2.069985393,7,2
transsexual,11,27,2.738992173,6,3
transsexualism,14,1,1.592864138,7,2
transsexuality,14,1,1.592864138,7,2
transsexuals,12,4,1.990804146,7,2
transshipment,13,1,1.592864138,7,2
transshipped,12,1,1.592864138,7,2
transthoracic,13,2,1.768955397,7,2
transubstantiate,16,2,1.768955397,7,2
transubstantiation,18,3,1.893894133,7,2
transuding,10,1,1.592864138,7,2
transvaal,9,1,1.592864138,7,2
transverse,10,15,2.495954125,7,2
transversely,12,1,1.592864138,7,2
transversus,11,1,1.592864138,7,2
transverter,11,1,1.592864138,7,2
transvestite,12,83,3.216113428,6,3
transvestites,13,23,2.672045384,6,3
trant,5,7,2.194924129,7,2
tranvia,7,1,1.592864138,7,2
trap,4,1216,4.37712472,5,4
trapdoor,8,21,2.634256823,6,3
trapdoors,9,1,1.592864138,7,2
trapeze,7,69,3.136932182,6,3
trapezes,8,3,1.893894133,7,2
trapezium,9,1,1.592864138,7,2
trapezius,9,4,1.990804146,7,2
trapezoid,9,3,1.893894133,7,2
trapezoidal,11,1,1.592864138,7,2
trapezoids,10,1,1.592864138,7,2
trapped,7,1030,4.305092807,5,4
trapper,7,84,3.221253068,6,3
trappers,8,15,2.495954125,7,2
trapping,8,36,2.860035866,6,3
trappings,9,20,2.614053437,6,3
trappist,8,9,2.291834142,7,2
traps,5,238,3.670232043,5,4
trapshoot,9,1,1.592864138,7,2
trash,5,1146,4.35139756,5,4
trashcan,8,19,2.592864138,6,3
trashcans,9,2,1.768955397,7,2
trashed,7,134,3.422167911,6,3
trashes,7,3,1.893894133,7,2
trashier,8,1,1.592864138,7,2
trashing,8,34,2.835902186,6,3
trashman,8,1,1.592864138,7,2
trashy,6,54,3.032196832,6,3
trattoria,9,15,2.495954125,7,2
trauma,6,869,4.231353395,5,4
traumas,7,37,2.871617739,6,3
traumatic,9,138,3.434848942,6,3
traumatise,10,1,1.592864138,7,2
traumatised,11,11,2.371015388,7,2
traumatises,11,1,1.592864138,7,2
traumatism,10,4,1.990804146,7,2
traumatize,10,10,2.333226827,7,2
traumatized,11,59,3.069985393,6,3
traumatizes,11,1,1.592864138,7,2
traumatizing,12,8,2.246076652,7,2
trav,4,10,2.333226827,7,2
travail,7,4,1.990804146,7,2
travails,8,1,1.592864138,7,2
travel,6,1702,4.52304879,4,5
traveled,8,343,3.828392585,5,4
traveler,8,154,3.48216584,6,3
travelers,9,94,3.269557747,6,3
traveling,9,724,4.152172149,5,4
travelled,9,97,3.283060218,6,3
traveller,9,40,2.904617999,6,3
travellers,10,21,2.634256823,6,3
travelling,10,198,3.590687219,5,4
travelogue,10,2,1.768955397,7,2
travelogues,11,1,1.592864138,7,2
travels,7,288,3.752731985,5,4
traverse,8,37,2.871617739,6,3
traversed,9,2,1.768955397,7,2
traverses,9,2,1.768955397,7,2
traversing,10,11,2.371015388,7,2
travertine,10,1,1.592864138,7,2
travesties,10,1,1.592864138,7,2
travesty,8,46,2.963932,6,3
travis,6,703,4.139406801,5,4
travois,7,3,1.893894133,7,2
trawl,5,5,2.069985393,7,2
trawler,7,23,2.672045384,6,3
trawlers,8,3,1.893894133,7,2
trawling,8,2,1.768955397,7,2
tray,4,410,3.905675964,5,4
trays,5,78,3.189461233,6,3
treacheries,11,2,1.768955397,7,2
treacherous,11,111,3.341052165,6,3
treacherously,13,2,1.768955397,7,2
treachery,9,96,3.278605876,6,3
treacle,7,8,2.246076652,7,2
treacly,7,2,1.768955397,7,2
tread,5,116,3.360020004,6,3
treaded,7,2,1.768955397,7,2
treader,7,2,1.768955397,7,2
treading,8,28,2.75423214,6,3
treadmill,9,42,2.925302598,6,3
treadmills,10,3,1.893894133,7,2
treads,6,33,2.823313059,6,3
treason,7,259,3.70680749,5,4
treasonable,11,6,2.136932182,7,2
treasonist,10,1,1.592864138,7,2
treasonous,10,9,2.291834142,7,2
treasons,8,10,2.333226827,7,2
treasure,8,972,4.279946982,5,4
treasured,9,30,2.783195836,6,3
treasurer,9,57,3.055262136,6,3
treasurers,10,1,1.592864138,7,2
treasures,9,131,3.412408073,6,3
treasuring,10,1,1.592864138,7,2
treasury,8,194,3.581868754,5,4
treat,5,2646,4.714588083,4,5
treatable,9,29,2.768955397,6,3
treated,7,1219,4.378193973,5,4
treater,7,2,1.768955397,7,2
treaters,8,1,1.592864138,7,2
treaties,8,42,2.925302598,6,3
treating,8,605,4.074306766,5,4
treatise,8,15,2.495954125,7,2
treatises,9,1,1.592864138,7,2
treatment,9,985,4.285711057,5,4
treatments,10,121,3.378193973,6,3
treats,6,317,3.794261262,5,4
treaty,6,239,3.672045384,5,4
treble,6,9,2.291834142,7,2
trebled,7,6,2.136932182,7,2
trebuchet,9,10,2.333226827,7,2
tree,4,3315,4.812448664,4,5
treebeard,9,9,2.291834142,7,2
treed,5,11,2.371015388,7,2
treeing,7,2,1.768955397,7,2
treeless,8,2,1.768955397,7,2
treelike,8,1,1.592864138,7,2
treeline,8,7,2.194924129,7,2
treelined,9,1,1.592864138,7,2
trees,5,1565,4.4866259,5,4
treetop,7,13,2.437962178,7,2
treetops,8,14,2.467925401,7,2
tref,4,1,1.592864138,7,2
trehalose,9,1,1.592864138,7,2
trek,4,229,3.653561978,5,4
trekked,7,2,1.768955397,7,2
trekker,7,16,2.522283064,6,3
trekkers,8,2,1.768955397,7,2
trekking,8,3,1.893894133,7,2
treks,5,4,1.990804146,7,2
trellis,7,14,2.467925401,7,2
trellises,9,1,1.592864138,7,2
tremble,7,114,3.352531982,6,3
trembled,8,21,2.634256823,6,3
trembler,8,5,2.069985393,7,2
trembles,8,14,2.467925401,7,2
trembling,9,136,3.428554709,6,3
tremendous,10,431,3.927317889,5,4
tremendously,12,53,3.024227902,6,3
tremens,7,6,2.136932182,7,2
tremolo,7,2,1.768955397,7,2
tremor,6,41,2.915083433,6,3
tremors,7,22,2.653561978,6,3
tremulous,9,5,2.069985393,7,2
trench,6,157,3.490491229,6,3
trenchant,9,2,1.768955397,7,2
trenched,8,2,1.768955397,7,2
trencher,8,5,2.069985393,7,2
trenchers,9,1,1.592864138,7,2
trenches,8,108,3.32926064,6,3
trend,5,106,3.32121792,6,3
trendier,8,1,1.592864138,7,2
trendiest,9,2,1.768955397,7,2
trendily,8,1,1.592864138,7,2
trendiness,10,2,1.768955397,7,2
trending,8,2,1.768955397,7,2
trends,6,36,2.860035866,6,3
trendsetter,11,4,1.990804146,7,2
trendsetters,12,1,1.592864138,7,2
trendsetting,12,2,1.768955397,7,2
trendy,6,44,2.945046656,6,3
trental,7,1,1.592864138,7,2
trenton,7,82,3.210912235,6,3
trepan,6,1,1.592864138,7,2
trepanation,11,2,1.768955397,7,2
trephination,12,1,1.592864138,7,2
trepidation,11,7,2.194924129,7,2
tres,4,67,3.124343055,6,3
trespass,8,73,3.161065862,6,3
trespassed,10,16,2.522283064,6,3
trespasser,10,6,2.136932182,7,2
trespassers,11,29,2.768955397,6,3
trespasses,10,44,2.945046656,6,3
trespassing,11,155,3.48495874,6,3
tress,5,6,2.136932182,7,2
tressel,7,2,1.768955397,7,2
tresses,7,3,1.893894133,7,2
trestle,7,8,2.246076652,7,2
trevis,6,2,1.768955397,7,2
trey,4,344,3.829653237,5,4
treys,5,2,1.768955397,7,2
tri,3,10,2.333226827,7,2
triad,5,175,3.53734681,5,4
triads,6,49,2.990804146,6,3
triage,6,84,3.221253068,6,3
trial,5,2518,4.69306231,4,5
trialed,7,2,1.768955397,7,2
trials,6,197,3.588499332,5,4
triangle,8,218,3.632278257,5,4
triangles,9,21,2.634256823,6,3
triangular,10,12,2.405777494,7,2
triangulate,11,29,2.768955397,6,3
triangulated,12,11,2.371015388,7,2
triangulating,13,5,2.069985393,7,2
triangulation,13,18,2.570587743,6,3
triangulator,12,1,1.592864138,7,2
trianon,7,9,2.291834142,7,2
triassic,8,3,1.893894133,7,2
triathlete,10,1,1.592864138,7,2
triathletes,11,1,1.592864138,7,2
triathlon,9,22,2.653561978,6,3
triathlons,10,1,1.592864138,7,2
trib,4,21,2.634256823,6,3
tribal,6,95,3.274105375,6,3
tribble,7,1,1.592864138,7,2
tribe,5,325,3.805051742,5,4
tribes,6,99,3.291834142,6,3
tribesman,9,3,1.893894133,7,2
tribesmen,9,12,2.405777494,7,2
tribeswoman,11,1,1.592864138,7,2
triborough,10,11,2.371015388,7,2
tribulation,11,2,1.768955397,7,2
tribulations,12,19,2.592864138,6,3
tribunal,8,55,3.040022169,6,3
tribunals,9,6,2.136932182,7,2
tribune,7,103,3.308867481,6,3
tributaries,11,2,1.768955397,7,2
tributary,9,16,2.522283064,6,3
tribute,7,267,3.719968936,5,4
tributes,8,7,2.194924129,7,2
trice,5,6,2.136932182,7,2
tricentennial,13,1,1.592864138,7,2
triceps,7,13,2.437962178,7,2
triceratops,11,2,1.768955397,7,2
trichinosis,11,3,1.893894133,7,2
trichlorethylene,16,7,2.194924129,7,2
trichloride,11,3,1.893894133,7,2
trichloroacetic,15,1,1.592864138,7,2
trichologist,12,1,1.592864138,7,2
trichosis,9,2,1.768955397,7,2
trichotillomania,16,1,1.592864138,7,2
trick,5,2411,4.674211446,4,5
tricked,7,251,3.693234683,5,4
tricker,7,5,2.069985393,7,2
trickers,8,2,1.768955397,7,2
trickery,8,38,2.882898749,6,3
trickful,8,1,1.592864138,7,2
trickie,7,1,1.592864138,7,2
trickier,8,12,2.405777494,7,2
trickiest,9,7,2.194924129,7,2
tricking,8,44,2.945046656,6,3
trickle,7,16,2.522283064,6,3
trickled,8,6,2.136932182,7,2
trickles,8,2,1.768955397,7,2
trickless,9,1,1.592864138,7,2
trickling,9,15,2.495954125,7,2
tricks,6,969,4.278605876,5,4
trickster,9,22,2.653561978,6,3
tricksters,10,3,1.893894133,7,2
tricksy,7,4,1.990804146,7,2
tricky,6,406,3.901428551,5,4
tricolor,8,1,1.592864138,7,2
tricolored,10,1,1.592864138,7,2
tricon,6,5,2.069985393,7,2
tricuspid,9,2,1.768955397,7,2
tricycle,8,27,2.738992173,6,3
tricyclene,10,1,1.592864138,7,2
tricycles,9,1,1.592864138,7,2
tricyclic,9,3,1.893894133,7,2
trid,4,1,1.592864138,7,2
trident,7,24,2.689774151,6,3
tried,5,9529,5.270927043,4,5
trier,5,6,2.136932182,7,2
tries,5,807,4.199245503,5,4
trifecta,8,27,2.738992173,6,3
trifid,6,1,1.592864138,7,2
trifle,6,107,3.325257898,6,3
trifled,7,13,2.437962178,7,2
trifles,7,24,2.689774151,6,3
trifling,8,35,2.848136643,6,3
trifolium,9,1,1.592864138,7,2
trig,4,39,2.893894133,6,3
trigger,7,861,4.227341408,5,4
triggered,9,126,3.395637863,6,3
triggering,10,31,2.79698412,6,3
triggerman,10,12,2.405777494,7,2
triggers,8,73,3.161065862,6,3
triglyceride,12,9,2.291834142,7,2
triglycerides,13,1,1.592864138,7,2
trigo,5,1,1.592864138,7,2
trigonometry,12,15,2.495954125,7,2
trigram,7,2,1.768955397,7,2
trigraphs,9,1,1.592864138,7,2
trike,5,3,1.893894133,7,2
trilby,6,4,1.990804146,7,2
trilingual,10,1,1.592864138,7,2
trill,5,6,2.136932182,7,2
trilling,8,15,2.495954125,7,2
trillion,8,52,3.016110012,6,3
trillions,9,26,2.723197906,6,3
trillium,8,1,1.592864138,7,2
trillo,6,1,1.592864138,7,2
trills,6,5,2.069985393,7,2
trilobal,8,4,1.990804146,7,2
trilobites,10,1,1.592864138,7,2
trilogy,7,32,2.810348082,6,3
trim,4,218,3.632278257,5,4
trimester,9,43,2.935286819,6,3
trimesters,10,4,1.990804146,7,2
trimmed,7,47,2.97307538,6,3
trimmer,7,15,2.495954125,7,2
trimmers,8,1,1.592864138,7,2
trimming,8,33,2.823313059,6,3
trimmings,9,29,2.768955397,6,3
trims,5,4,1.990804146,7,2
trin,4,8,2.246076652,7,2
trina,5,65,3.111378078,6,3
trinary,7,2,1.768955397,7,2
trine,5,4,1.990804146,7,2
tringle,7,11,2.371015388,7,2
trinidad,8,26,2.723197906,6,3
trinitrate,10,1,1.592864138,7,2
trinitrotoluene,15,1,1.592864138,7,2
trinity,7,149,3.467925401,6,3
trinket,7,36,2.860035866,6,3
trinkets,8,43,2.935286819,6,3
trinomial,9,1,1.592864138,7,2
trio,4,66,3.117908945,6,3
triode,6,1,1.592864138,7,2
trioleate,9,1,1.592864138,7,2
